response_id,participant_id,age_range,education_level,occupation_category,ai_knowledge_level,domain_knowledge_level,image_id,image_label,domain,model_predicted_class,selected_option,selected_method,satisfaction,confidence,understanding,mean_helpfulness,preferred_response_length,preferred_technical_level,preferred_format,preferred_explanation_types,main_goals,perceived_error_impact
R0268,P026,35–44,Doctorado,"Investigador/a (académico), Docente / profesor/a",3,3,5,img_05,Naturaleza / animales,Mariposa,Opción F (Ninguna),Ninguna,1,1,1,1.0,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto detallado + imagen,"Explicaciones centradas en atributos o características concretas, Explicaciones basadas en reglas o razonamientos paso a paso, Explicaciones visuales (zonas destacadas en la imagen)","Transparencia: entender por qué el sistema tomó esa decisión, Confianza: sentir mayor seguridad en la respuesta del sistema, Satisfacción: que la explicación resulte clara y útil para ti, Educación: aprender más sobre la imagen, el problema o el funcionamiento del sistema",Alto: el error podría tener consecuencias importantes
R0269,P007,18–24,Grado,Estudiante,3,3,5,img_05,Naturaleza / animales,Mariposa,Opción A,Anchor,3,3,3,3.0,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Principalmente visual,"Explicaciones con comparaciones o contraejemplos, Explicaciones visuales (zonas destacadas en la imagen)","Transparencia: entender por qué el sistema tomó esa decisión, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema, Educación: aprender más sobre la imagen, el problema o el funcionamiento del sistema",Alto: el error podría tener consecuencias importantes
R0270,P003,18–24,Grado,Estudiante,4,4,1,img_01,Naturaleza / animales,Aguila,Opción A,Anchor,4,4,4,4.0,Corta: solo lo esencial,Simple: lenguaje claro y sin tecnicismos,Me da igual,No tengo preferencia / me da igual,"Eficiencia: comprender la respuesta de forma rápida, Confianza: sentir mayor seguridad en la respuesta del sistema",Medio: el error podría causar cierta confusión o problema
R0271,P009,18–24,Prefiero no contestar,Prefiero no contestar,1,2,4,img_04,Naturaleza / animales,Araña,Opción A,Anchor,2,4,4,3.3333333333333335,Corta: solo lo esencial,Simple: lenguaje claro y sin tecnicismos,Me da igual,No tengo preferencia / me da igual,"Educación: aprender más sobre la imagen, el problema o el funcionamiento del sistema",Medio: el error podría causar cierta confusión o problema
R0272,P007,18–24,Grado,Estudiante,3,3,1,img_01,Naturaleza / animales,Aguila,Opción B,Grad-CAM,2,2,2,2.0,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Principalmente visual,"Explicaciones con comparaciones o contraejemplos, Explicaciones visuales (zonas destacadas en la imagen)","Transparencia: entender por qué el sistema tomó esa decisión, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema, Educación: aprender más sobre la imagen, el problema o el funcionamiento del sistema",Alto: el error podría tener consecuencias importantes
R0273,P018,18–24,Grado,"Estudiante, Investigador/a (académico)",4,3,10,img_10,Naturaleza / animales,Elefante,Opción E,Saliency,3,4,4,3.6666666666666665,Larga: explicación completa y detallada,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Principalmente visual,"Explicaciones con ejemplos similares, Explicaciones basadas en reglas o razonamientos paso a paso","Transparencia: entender por qué el sistema tomó esa decisión, Confianza: sentir mayor seguridad en la respuesta del sistema, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema, Escrutinio: evaluar críticamente si la decisión del sistema es adecuada, razonable o justa",Alto: el error podría tener consecuencias importantes
R0274,P023,18–24,Grado,Estudiante,3,2,8,img_08,Naturaleza / animales,Mariposa,Opción F (Ninguna),Ninguna,1,1,1,1.0,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto breve + imagen,"Explicaciones con ejemplos similares, Explicaciones con comparaciones o contraejemplos","Transparencia: entender por qué el sistema tomó esa decisión, Eficiencia: comprender la respuesta de forma rápida, Efectividad: recibir una explicación útil para realizar mejor la tarea, Satisfacción: que la explicación resulte clara y útil para ti",Medio: el error podría causar cierta confusión o problema
R0275,P017,18–24,Grado,"Estudiante, Investigador/a (académico)",4,2,7,img_07,Naturaleza / animales,Pajaro,Opción E,Saliency,4,4,5,4.333333333333333,Larga: explicación completa y detallada,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Principalmente visual,"Explicaciones centradas en atributos o características concretas, Explicaciones basadas en reglas o razonamientos paso a paso, Explicaciones visuales (zonas destacadas en la imagen)","Transparencia: entender por qué el sistema tomó esa decisión, Eficiencia: comprender la respuesta de forma rápida, Satisfacción: que la explicación resulte clara y útil para ti",Medio: el error podría causar cierta confusión o problema
R0276,P005,18–24,Grado,"Estudiante, Investigador/a (académico)",4,3,3,img_03,Naturaleza / animales,Serpiente,Opción E,Saliency,4,3,4,3.6666666666666665,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto breve + imagen,"Explicaciones basadas en reglas o razonamientos paso a paso, Explicaciones visuales (zonas destacadas en la imagen)","Confianza: sentir mayor seguridad en la respuesta del sistema, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema, Escrutinio: evaluar críticamente si la decisión del sistema es adecuada, razonable o justa",Medio: el error podría causar cierta confusión o problema
R0277,P027,18–24,Master,"Estudiante, Investigador/a (académico), Docente / profesor/a",5,3,3,img_03,Naturaleza / animales,Serpiente,Opción E,Saliency,3,4,4,3.6666666666666665,Corta: solo lo esencial,Simple: lenguaje claro y sin tecnicismos,Texto breve + imagen,"Explicaciones centradas en atributos o características concretas, Explicaciones basadas en reglas o razonamientos paso a paso","Transparencia: entender por qué el sistema tomó esa decisión, Confianza: sentir mayor seguridad en la respuesta del sistema, Satisfacción: que la explicación resulte clara y útil para ti, Persuasión: convencerte de que la decisión del sistema está justificada, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema",Bajo: el error apenas tendría consecuencias
R0278,P020,25–34,Doctorado,"Investigador/a (académico), Docente / profesor/a",5,2,11,img_11,Naturaleza / animales,Tortuga,Opción B,Grad-CAM,4,5,5,4.666666666666667,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto detallado + imagen,"Explicaciones con ejemplos similares, Explicaciones con comparaciones o contraejemplos, Explicaciones centradas en atributos o características concretas","Transparencia: entender por qué el sistema tomó esa decisión, Confianza: sentir mayor seguridad en la respuesta del sistema, Efectividad: recibir una explicación útil para realizar mejor la tarea, Satisfacción: que la explicación resulte clara y útil para ti",Alto: el error podría tener consecuencias importantes
R0279,P021,18–24,Grado,"Estudiante, Investigador/a (académico)",4,3,2,img_02,Naturaleza / animales,Pato,Opción B,Grad-CAM,5,5,5,5.0,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto breve + imagen,"Explicaciones centradas en atributos o características concretas, Explicaciones basadas en reglas o razonamientos paso a paso, Explicaciones visuales (zonas destacadas en la imagen)","Transparencia: entender por qué el sistema tomó esa decisión, Confianza: sentir mayor seguridad en la respuesta del sistema",Alto: el error podría tener consecuencias importantes
R0280,P019,18–24,Grado,Estudiante,4,3,1,img_01,Naturaleza / animales,Aguila,Opción B,Grad-CAM,2,4,4,3.3333333333333335,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto breve + imagen,"Explicaciones con ejemplos similares, Explicaciones con comparaciones o contraejemplos, Explicaciones visuales (zonas destacadas en la imagen)","Eficiencia: comprender la respuesta de forma rápida, Satisfacción: que la explicación resulte clara y útil para ti, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema",Medio: el error podría causar cierta confusión o problema
R0281,P024,18–24,Grado,Estudiante,5,2,2,img_02,Naturaleza / animales,Pato,Opción F (Ninguna),Ninguna,3,3,3,3.0,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto detallado + imagen,"Explicaciones con ejemplos similares, Explicaciones con comparaciones o contraejemplos, Explicaciones basadas en reglas o razonamientos paso a paso, Explicaciones visuales (zonas destacadas en la imagen)","Transparencia: entender por qué el sistema tomó esa decisión, Eficiencia: comprender la respuesta de forma rápida, Efectividad: recibir una explicación útil para realizar mejor la tarea, Persuasión: convencerte de que la decisión del sistema está justificada, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema, Escrutinio: evaluar críticamente si la decisión del sistema es adecuada, razonable o justa",Medio: el error podría causar cierta confusión o problema
R0282,P022,18–24,Grado,Investigador/a (académico),4,2,5,img_05,Naturaleza / animales,Mariposa,Opción F (Ninguna),Ninguna,1,1,1,1.0,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto breve + imagen,"Explicaciones centradas en atributos o características concretas, Explicaciones visuales (zonas destacadas en la imagen)","Transparencia: entender por qué el sistema tomó esa decisión, Eficiencia: comprender la respuesta de forma rápida, Efectividad: recibir una explicación útil para realizar mejor la tarea, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema",Alto: el error podría tener consecuencias importantes
R0283,P014,18–24,Grado,"Estudiante, Otro / texto libre anonimizado",5,2,11,img_11,Naturaleza / animales,Tortuga,Opción D,LIME,4,4,4,4.0,Corta: solo lo esencial,Técnico: explicación más especializada y precisa,Texto breve + imagen,"Explicaciones con ejemplos similares, Explicaciones con comparaciones o contraejemplos, Explicaciones visuales (zonas destacadas en la imagen)","Transparencia: entender por qué el sistema tomó esa decisión, Satisfacción: que la explicación resulte clara y útil para ti, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema, Educación: aprender más sobre la imagen, el problema o el funcionamiento del sistema",Alto: el error podría tener consecuencias importantes
R0284,P027,18–24,Master,"Estudiante, Investigador/a (académico), Docente / profesor/a",5,3,8,img_08,Naturaleza / animales,Mariposa,Opción B,Grad-CAM,3,3,3,3.0,Corta: solo lo esencial,Simple: lenguaje claro y sin tecnicismos,Texto breve + imagen,"Explicaciones centradas en atributos o características concretas, Explicaciones basadas en reglas o razonamientos paso a paso","Transparencia: entender por qué el sistema tomó esa decisión, Confianza: sentir mayor seguridad en la respuesta del sistema, Satisfacción: que la explicación resulte clara y útil para ti, Persuasión: convencerte de que la decisión del sistema está justificada, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema",Bajo: el error apenas tendría consecuencias
